send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,26,,07/0470425,25,0,2059,cruise-avg,70.91,42.45,70.91,653,71.6,71.56,71.33,0,70.91,single-route,,,,,priority_history_trip026,,
12,大洋江-泗港,26,,07/0470425,25,0,1774,cruise-avg,71.73,38.91,71.73,191,75,74.82,71.9,0,71.73,single-route,,,,,priority_history_trip026,,
13,泗港-曹隘,26,,07/0470425,25,0,2498,cruise-avg,75.87,51.85,75.87,1075,77.37,77.22,77.09,0,75.87,single-route,,,,,priority_history_trip026,,
14,曹隘-柳隘,26,,07/0470425,25,0,2160,cruise-avg,69.23,43.6,69.23,576,72.69,72.31,69.68,0,69.23,single-route,,,,,priority_history_trip026,,
15,柳隘-海晏北路,26,,07/0470425,25,0,1773,cruise-avg,76.11,39.85,76.11,290,77.24,77.2,77.1,0,76.11,single-route,,,,,priority_history_trip026,,
16,海晏北路-民安东路,26,,07/0470425,25,0,1687,cruise-avg,70.84,36.92,70.84,227,72.69,72.62,72.18,0,70.84,single-route,,,,,priority_history_trip026,,
17,民安东路-会展中心,26,,07/0470425,25,0,1547,cruise-avg,66.27,33.77,66.27,198,67.91,67.8,67.44,0,66.27,single-route,,,,,priority_history_trip026,,
18,会展中心-院士路,26,,07/0470425,25,0,2319,cruise-avg,76.48,48.22,76.48,835,77.11,77.03,76.98,0,76.48,single-route,,,,,priority_history_trip026,,
19,院士路-盎孟港,26,,07/0470425,25,0,1806,cruise-avg,75.1,39.65,75.1,242,77.1,77.02,76.55,0,75.1,single-route,,,,,priority_history_trip026,,
20,盎孟港-三官堂,26,,07/0470425,25,0,2621,cruise-avg,76.01,51.58,76.01,1146,76.64,76.58,76.48,0,76.01,single-route,,,,,priority_history_trip026,,
21,三官堂-兴庄路,26,,07/0470425,25,0,1981,cruise-avg,61.96,39.29,61.96,689,62.67,62.52,62.39,0,61.96,single-route,,,,,priority_history_trip026,,
22,兴庄路-兴海南路,26,,07/0470425,25,0,1783,cruise-avg,69.76,38.71,69.76,381,71.64,71.54,70.32,0,69.76,single-route,,,,,priority_history_trip026,,
23,兴海南路-梅堰,26,,07/0470425,25,0,1622,cruise-avg,75.02,37,75.02,162,76.87,76.83,75.75,0,75.02,single-route,,,,,priority_history_trip026,,
24,梅堰-永茂路,26,,07/0570525,25,0,6100,cruise-avg,76.24,43.39,76.24,1242,77.42,77.28,77.15,0,76.24,single-route,,,,,priority_history_trip026,,
25,永茂路-镇海大道,26,,07/0470425,25,0,2863,cruise-avg,76.75,53.62,76.75,1343,77.19,77.13,77.09,0,76.75,single-route,,,,,priority_history_trip026,,
26,镇海大道-骆驼桥,26,,07/0470425,25,0,2343,cruise-avg,76.76,49.06,76.76,862,77.29,77.24,77.19,0,76.76,single-route,,,,,priority_history_trip026,,
