send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,54,,07/0970953,53,0,2020,max,73.15,43.95,72.5,637,73.15,73.09,73,0,73.15,single-route,,,,,priority_history_trip054,,
12,大洋江-泗港,54,,07/0970953,53,0,1806,max,66.91,38.78,64.12,509,66.91,66.74,64.53,0,66.91,single-route,,,,,priority_history_trip054,,
13,泗港-曹隘,54,,07/0970953,53,0,2671,max,79.12,49.24,78.05,962,79.12,78.89,78.8,0,79.12,single-route,,,,,priority_history_trip054,,
14,曹隘-柳隘,54,,07/0970953,53,0,2120,max,77.34,45.1,74.96,443,77.34,77.09,75.78,0,77.34,single-route,,,,,priority_history_trip054,,
15,柳隘-海晏北路,54,,07/0970953,53,0,1772,max,78.94,40.49,77.7,286,78.94,78.87,78.73,0,78.94,single-route,,,,,priority_history_trip054,,
16,海晏北路-民安东路,54,,07/0970953,53,0,1677,max,74.12,37.7,72.67,242,74.12,74.06,73.79,0,74.12,single-route,,,,,priority_history_trip054,,
17,民安东路-会展中心,54,,07/0970953,53,1,1541,max,69.14,34.4,67.6,198,69.14,69.06,68.88,0,69.14,single-route,,,,,priority_history_trip054,,
18,会展中心-院士路,54,,07/0970953,53,1,2338,max,76.11,48.54,74.12,923,76.11,75.9,74.62,0,76.11,single-route,,,,,priority_history_trip054,,
19,院士路-盎孟港,54,,07/0970953,53,1,1808,max,77.29,40.22,75.07,186,77.29,77.24,75.55,0,77.29,single-route,,,,,priority_history_trip054,,
20,盎孟港-三官堂,54,,07/0970953,53,1,2778,max,68.95,49.41,66.99,1483,68.95,68.66,67.44,0,68.95,single-route,,,,,priority_history_trip054,,
21,三官堂-兴庄路,54,,07/0970953,53,1,2101,max,53.45,37.62,52.7,1013,53.45,53.37,53.12,0,53.45,single-route,,,,,priority_history_trip054,,
22,兴庄路-兴海南路,54,,07/0970953,53,1,1847,max,61.29,37.94,59.59,676,61.29,61.25,60.06,0,61.29,single-route,,,,,priority_history_trip054,,
23,兴海南路-梅堰,54,,07/0970953,53,1,1647,max,73.62,36.99,72.12,271,73.62,73.5,72.95,0,73.62,single-route,,,,,priority_history_trip054,,
24,梅堰-永茂路,54,,07/1671653,53,0,6607,max,57.73,40.07,55.77,2059,57.73,56.2,55.95,0,57.73,single-route,,,,,priority_history_trip054,,
25,永茂路-镇海大道,54,,07/0970953,53,1,2844,max,78.91,54.8,78.39,1321,78.91,78.8,78.75,0,78.91,single-route,,,,,priority_history_trip054,,
26,镇海大道-骆驼桥,54,,07/0970953,53,1,2344,max,78.91,49.78,78.42,862,78.91,78.88,78.85,0,78.91,single-route,,,,,priority_history_trip054,,
