send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,11,,07/0270210,10,0,2121,max,62.39,41.2,61.62,862,62.39,62.33,62.14,0,62.39,single-route,,,,,priority_history_trip011,,
12,大洋江-泗港,11,,07/0270210,10,0,1865,max,58.37,36.98,57.05,726,58.37,58.15,57.76,0,58.37,single-route,,,,,priority_history_trip011,,
13,泗港-曹隘,11,,07/0270210,10,0,2697,max,77.76,48.03,76.9,908,77.76,77.63,77.58,0,77.76,single-route,,,,,priority_history_trip011,,
14,曹隘-柳隘,11,,07/0270210,10,0,2126,max,75.34,44.24,73.3,477,75.34,75.03,74.6,0,75.34,single-route,,,,,priority_history_trip011,,
15,柳隘-海晏北路,11,,07/0270210,10,0,1775,max,75.88,39.78,72.72,348,75.88,75.74,73.21,0,75.88,single-route,,,,,priority_history_trip011,,
16,海晏北路-民安东路,11,,07/0270210,10,0,1673,max,73.5,37.22,71.6,210,73.5,73.43,72.77,0,73.5,single-route,,,,,priority_history_trip011,,
17,民安东路-会展中心,11,,07/0270210,10,0,1546,max,68.14,33.82,66.54,196,68.14,68.09,67.7,0,68.14,single-route,,,,,priority_history_trip011,,
18,会展中心-院士路,11,,07/0270210,10,0,2297,max,77.65,48.64,76.99,825,77.65,77.6,77.57,0,77.65,single-route,,,,,priority_history_trip011,,
19,院士路-盎孟港,11,,07/0270210,10,0,1792,max,77.52,39.97,75.01,210,77.52,77.45,75.75,0,77.52,single-route,,,,,priority_history_trip011,,
20,盎孟港-三官堂,11,,07/0270210,10,0,2779,max,69.19,48.67,68.03,1435,69.19,68.89,68.52,0,69.19,single-route,,,,,priority_history_trip011,,
21,三官堂-兴庄路,11,,07/0270210,10,0,2054,max,55.03,37.86,54.28,934,55.03,54.93,54.84,0,55.03,single-route,,,,,priority_history_trip011,,
22,兴庄路-兴海南路,11,,07/0270210,10,0,1849,max,60.42,37.34,58.95,671,60.42,60.38,59.42,0,60.42,single-route,,,,,priority_history_trip011,,
23,兴海南路-梅堰,11,,07/0270210,10,0,1650,max,70.85,36.37,68.64,141,70.85,70.69,68.28,0,70.85,single-route,,,,,priority_history_trip011,,
24,梅堰-永茂路,11,,07/0370310,10,0,6297,max,65.64,42.03,64.81,1669,65.64,65.34,65.25,0,65.64,single-route,,,,,priority_history_trip011,,
25,永茂路-镇海大道,11,,07/0270210,10,0,2845,max,77.7,53.99,77.25,1327,77.7,77.6,77.57,0,77.7,single-route,,,,,priority_history_trip011,,
26,镇海大道-骆驼桥,11,,07/0270210,10,0,2347,max,77.77,48.99,77.21,860,77.77,77.72,77.65,0,77.77,single-route,,,,,priority_history_trip011,,
